solver	short_set_up	fitness_evaluation	avg_percentage_q1	avg_percentage_q3	avg_percentage_median
cgp	D-PAR	71700	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	72000	0.19581734	0.283278555	0.20273380000000002
cgp	D-PAR	72300	0.19581734	0.28353255	0.20290313
cgp	D-PAR	72600	0.19581734	0.28353255	0.20290313
cgp	D-PAR	72900	0.19581734	0.28353255	0.20290313
cgp	D-PAR	73200	0.19581734	0.28353255	0.20290313
cgp	D-PAR	73500	0.19581734	0.28353255	0.20290313
cgp	D-PAR	73800	0.19581734	0.28353255	0.20290313
cgp	D-PAR	74100	0.19581734	0.28353255	0.20290313
cgp	D-PAR	74400	0.19581734	0.28353255	0.20290313
cgp	D-PAR	74700	0.19581734	0.28353255	0.20290313
cgp	D-PAR	75000	0.19581734	0.28353255	0.20290313
cgp	D-PAR	75300	0.19581734	0.28353255	0.20290313
cgp	D-PAR	75600	0.19581734	0.283541805	0.20290313
cgp	D-PAR	75900	0.19581734	0.283541805	0.20290313
cgp	D-PAR	76200	0.19581734	0.283541805	0.20290313
cgp	D-PAR	76500	0.19581734	0.283541805	0.20290313
cgp	D-PAR	76800	0.19581734	0.283541805	0.20290313
cgp	D-PAR	77100	0.19581734	0.283541805	0.20290313
cgp	D-PAR	77400	0.19581734	0.283541805	0.20290313
cgp	D-PAR	77700	0.19581734	0.283541805	0.20290313
cgp	D-PAR	78000	0.19581734	0.283541805	0.20290313
cgp	D-PAR	78300	0.19581734	0.283541805	0.20290313
cgp	D-PAR	78600	0.19581734	0.283541805	0.20290313
cgp	D-PAR	78900	0.19581734	0.283541805	0.20290313
cgp	D-PAR	79200	0.19581734	0.283541805	0.20290313
cgp	D-PAR	79500	0.19581734	0.283541805	0.20290313
cgp	D-PAR	79800	0.19581734	0.283541805	0.20290313
cgp	D-PAR	80100	0.19581734	0.283541805	0.20290313
cgp	D-PAR	80400	0.19581734	0.283541805	0.20290313
cgp	D-PAR	80700	0.19581734	0.283541805	0.20290313
cgp	D-PAR	81000	0.19581734	0.283541805	0.20290313
cgp	D-PAR	81300	0.19581734	0.283541805	0.20290313
cgp	D-PAR	81600	0.19581734	0.283541805	0.20290313
cgp	D-PAR	81900	0.19581734	0.283541805	0.20290313
cgp	D-PAR	82200	0.19581734	0.283541805	0.20290313
cgp	D-PAR	82500	0.19581734	0.283541805	0.20290313
cgp	D-PAR	82800	0.19581734	0.283541805	0.20290313
cgp	D-PAR	83100	0.19581734	0.283541805	0.20290313
cgp	D-PAR	83400	0.19581734	0.283541805	0.20290313
cgp	D-PAR	83700	0.19581734	0.283541805	0.20290313
cgp	D-PAR	84000	0.19581734	0.283541805	0.20290313
cgp	D-PAR	84300	0.19581734	0.283541805	0.20290313
cgp	D-PAR	84600	0.19581734	0.283541805	0.20290313
cgp	D-PAR	84900	0.19581734	0.283541805	0.20290313
cgp	D-PAR	85200	0.19581734	0.283541805	0.20290313
cgp	D-PAR	85500	0.19581734	0.283541805	0.20290313
cgp	D-PAR	85800	0.19581734	0.283541805	0.20290313
cgp	D-PAR	86100	0.19581734	0.283541805	0.20290313
cgp	D-PAR	86400	0.19581734	0.283541805	0.20290313
cgp	D-PAR	86700	0.19581734	0.283541805	0.20290313
cgp	D-PAR	87000	0.19581734	0.283541805	0.20290313
cgp	D-PAR	87300	0.19581734	0.283541805	0.20290313
cgp	D-PAR	87600	0.19581734	0.283541805	0.20290313
cgp	D-PAR	87900	0.19581734	0.283541805	0.20290313
cgp	D-PAR	88200	0.19581734	0.283541805	0.20290313
cgp	D-PAR	88500	0.19581734	0.283541805	0.20290313
cgp	D-PAR	88800	0.19581734	0.283541805	0.20290313
cgp	D-PAR	89100	0.19581734	0.283541805	0.20290313
cgp	D-PAR	89400	0.19581734	0.283541805	0.20290313
cgp	D-PAR	89700	0.19581734	0.283541805	0.20290313
cgp	D-PAR	90000	0.19581734	0.283541805	0.20290313
cgp	D-PAR	90300	0.19581734	0.283541805	0.20290313
cgp	D-PAR	90600	0.19581734	0.283541805	0.20290313
cgp	D-PAR	90900	0.19581734	0.283541805	0.20290313
cgp	D-PAR	91200	0.19581734	0.283541805	0.20290313
cgp	D-PAR	91500	0.19581734	0.283541805	0.20290313
cgp	D-PAR	91800	0.19581734	0.283541805	0.20290313
cgp	D-PAR	92100	0.19581734	0.283541805	0.20290313
cgp	D-PAR	92400	0.19581734	0.283541805	0.20290313
cgp	D-PAR	92700	0.19581734	0.283541805	0.20290313
cgp	D-PAR	93000	0.19581734	0.283541805	0.20290313
cgp	D-PAR	93300	0.19581734	0.283541805	0.20290313
cgp	D-PAR	93600	0.19581734	0.283541805	0.20290313
cgp	D-PAR	93900	0.19581734	0.283541805	0.20290313
cgp	D-PAR	94200	0.19581734	0.283541805	0.20290313
cgp	D-PAR	94500	0.19581734	0.283541805	0.20290313
cgp	D-PAR	94800	0.19581734	0.283541805	0.20290313
cgp	D-PAR	95100	0.19581734	0.283541805	0.20290313
cgp	D-PAR	95400	0.19581734	0.283541805	0.20290313
cgp	D-PAR	95700	0.19581734	0.283541805	0.20290313
