solver	short_set_up	fitness_evaluation	avg_percentage_q1	avg_percentage_q3	avg_percentage_median
lgp	D-PAR	129000	0.29074875	0.31060746	0.2989446
lgp	D-PAR	129300	0.29074875	0.31060746	0.2989446
lgp	D-PAR	129600	0.29074875	0.31060746	0.2989446
lgp	D-PAR	129900	0.29074875	0.31060746	0.2989446
lgp	D-PAR	130200	0.29074875	0.31060746	0.2989446
lgp	D-PAR	130500	0.29074875	0.31060746	0.2989515
lgp	D-PAR	130800	0.29074875	0.31060746	0.2989515
lgp	D-PAR	131100	0.29074875	0.31060746	0.2989515
lgp	D-PAR	131400	0.29074875	0.31060746	0.2989515
lgp	D-PAR	131700	0.29074875	0.31060746	0.2989515
lgp	D-PAR	132000	0.29074875	0.31060746	0.2989515
lgp	D-PAR	132300	0.29074875	0.31060746	0.2989515
